fdic_cert_number,failure_date,bank_name,city,state,acquiring_institution,event_type,distress_label
28544,1987-12-31,AMERICAN FS&LA,LYNCHBURG,,,assistance,1
28448,1987-12-31,"FIRST FINANCIAL BANK, FSB",NEW ORLEANS,,,assistance,1
31515,1987-12-31,FIRST FS&LA OF SLIDELL,SLIDELL,,,assistance,1
31327,1987-12-31,GIBSON FEDERAL S&LA,GIBSON CITY,,,assistance,1
29947,1987-12-30,FIRST FINANCIAL OF LA,LUTCHER,,,assistance,1
30047,1987-12-30,FIRST FS&LA OF ALEXANDRIA,ALEXANDRIA,,,assistance,1
31835,1987-12-30,FIRSTBANC FSB,GONZALES,,,assistance,1
28015,1987-12-29,COMMUNITY FS&LA,HAMILTON,,,assistance,1
14094,1987-12-29,THE FALUN STATE BANK,FALUN,,,assistance,1
22904,1987-12-18,FIRST STATE BANK AT SHOSHONI,SHOSHONI,,,failure,1
20098,1987-12-17,AMERICAN BANK OF COMMERCE,LAKE CHARLES,,,failure,1
16616,1987-12-17,BANK OF MABANK,MABANK,,,failure,1
18679,1987-12-17,USBANK,DENTON,,,failure,1
28979,1987-12-16,BOONE COUNTY FS&LA,CENTRALIA,,,assistance,1
28160,1987-12-16,MT. PLEASANT S&LA,MT. PLEASANT,,,assistance,1
17334,1987-12-11,FIRST INTERSTATE BANK OF ALASKA,ANCHORAGE,,,failure,1
22326,1987-12-11,LEWIS AND CLARK STATE BANK,LAKE OSWEGO,,,failure,1
30411,1987-12-11,SURETY FS&LA,MORGANTON,,,assistance,1
22990,1987-12-10,AMERICAN BANK IN LOUISIANA,MORGAN CITY,,,failure,1
24703,1987-12-10,"BANCFIRST-AUSTIN, N.A.",AUSTIN,,,failure,1
25000,1987-12-10,HERITAGE NATIONAL BANK,AUSTIN,,,failure,1
18298,1987-12-10,LOUISIANA BANK & TRUST COMPANY,CROWLEY,,,failure,1
3406,1987-12-10,THE FIRST NATIONAL BANK IN RHOME,RHOME,,,failure,1
9813,1987-12-03,CENTER STATE BANK,CENTER,,,failure,1
18360,1987-12-03,CLIMBING HILL SAVINGS BANK,CLIMBING HILL,,,failure,1
16449,1987-12-03,CROFTON STATE BANK,CROFTON,,,failure,1
18844,1987-12-03,CROSSROADS BANK,VICTORIA,,,assistance,1
5450,1987-12-03,FIRST STATE BANK,OAKDALE,,,failure,1
23205,1987-12-03,MADISON BANK & TRUST COMPANY,RICHMOND,,,failure,1
24921,1987-12-03,STATE BANK OF COMMERCE,SLIDELL,,,failure,1
16554,1987-12-03,STATE BANK OF JANSEN,JANSEN,,,failure,1
4070,1987-12-03,THE FARMERS NATIONAL BANK OF CORDELL,CORDELL,,,failure,1
8783,1987-12-03,THE PEOPLES BANK,OLIVE HILL,,,failure,1
18619,1987-11-19,REPUBLIC BANK,OKLAHOMA CITY,,,failure,1
13606,1987-11-19,THE ALEXANDER STATE BANK,ALEXANDER,,,failure,1
4295,1987-11-19,THE PEOPLES BANK AND TRUST OF IBERIA PARIS,NEW IBERIA,,,failure,1
13620,1987-11-19,THE TIMKEN STATE BANK,TIMKEN,,,failure,1
28921,1987-11-17,ARGO FS&LA,SUMMIT,,,assistance,1
31155,1987-11-13,TRI-COUNTY S&LA,CAMDEN,,,failure,1
19676,1987-11-13,WEST TEXAS STATE BANK OF CANYON,CANYON,,,failure,1
31441,1987-11-12,GULF FS&LA,MOBILE,,,assistance,1
20597,1987-11-10,BANK OF WINTER PARK,WINTER PARK,,,failure,1
16966,1987-11-10,MIDDLE PARK BANK,GRANBY,,,failure,1
22945,1987-11-10,TRI-STATE NATIONAL BANK,BELLE FOURCHE,,,failure,1
28784,1987-10-31,FIRST FS&LA NATCHITOCHES,NATCHITOCHES,,,assistance,1
21579,1987-10-30,AMERICAN SECURITY BANK,NORTH PLATTE,,,failure,1
17442,1987-10-30,CAPITAL BANK & TRUST CO.,BATON ROUGE,,,failure,1
22316,1987-10-30,DELTA PACIFIC BANK,PITTSBURG,,,failure,1
31962,1987-10-23,SIERRA S&LA,GARDNERVILLE,,,failure,1
17493,1987-10-22,ALASKA NATIONAL BANK OF THE NORTH,FAIRBANKS,,,failure,1
17510,1987-10-22,FIRST STATE BANK OF BOVINA,BOVINA,,,failure,1
21951,1987-10-22,NEW WORLD NATIONAL BANK,PITTSBURGH,,,failure,1
24196,1987-10-22,WESTERN NATIONAL BANK,BRYAN,,,failure,1
19799,1987-10-21,PIONEER BANK OF FOUNTAIN,FOUNTAIN,,,failure,1
28147,1987-10-20,TOPEKA SAVINGS ASSOCIATION,TOPEKA,,,failure,1
23473,1987-10-16,"COMMERCIAL BANK, N.A.",OKLAHOMA CITY,,,assistance,1
17888,1987-10-16,YANKEE BANK FOR FINANCE & SAVING,BOSTON,,,failure,1
23033,1987-10-15,AMERICAN NATIONAL BANK OF AFTON,AFTON,,,failure,1
10252,1987-10-15,CITIZENS BANK OF RAY,RAY,,,failure,1
31605,1987-10-15,FIRST CALIFORNIA SAVINGS BANK,SAN FERNANDO,,,failure,1
2309,1987-10-08,CITIZENS BANK OF KREBS,KREBS,,,failure,1
2998,1987-10-08,THE FIRST NATIONAL BANK OF BRUSH,BRUSH,,,failure,1
2310,1987-10-08,UNITED SERVICES BANK,HARTSHORNE,,,failure,1
12185,1987-10-02,STATE BANK OF GREENWALD,GREENWALD,,,failure,1
18867,1987-10-01,CLAY COUNTY STATE BANK,DILWORTH,,,failure,1
8605,1987-10-01,SECURITY STATE BANK,OXFORD,,,failure,1
24560,1987-10-01,"WESTERN BANK-NORTH WILCREST, N.A",HOUSTON,,,failure,1
17852,1987-10-01,WESTERN BANK-WESTHEIMER,HOUSTON,,,failure,1
24066,1987-10-01,"WESTERN BANK-WESTWOOD, N.A.",HOUSTON,,,failure,1
22857,1987-09-28,VALLEY STATE BANK,LOS ANGELES,,,failure,1
22026,1987-09-25,COMMONWEALTH BANK,TORRANCE,,,failure,1
29296,1987-09-24,LYONS FEDERAL TRUST & SAVINGS,COUNTRYSIDE,,,assistance,1
425,1987-09-24,THE CITIZENS BANK,DRUMRIGHT,,,failure,1
17653,1987-09-24,"THE MAYFIELD STATE BANK, MAYFIELD",MAYFIELD,,,failure,1
13607,1987-09-24,THE MURDOCK STATE BANK,MURDOCK,,,failure,1
31527,1987-09-19,TWIN CITY FS & LA,WEST MONROE,,,failure,1
31665,1987-09-18,PHENIX FS&LA,PHENIX CITY,,,failure,1
8720,1987-09-18,STOCKMEN'S BANK & TRUST COMPANY,GILLETTE,,,failure,1
18440,1987-09-17,BREAUX BRIDGE BANK & TRUST COMPANY,BREAUX BRIDGE,,,failure,1
25733,1987-09-17,MUSTANG NATIONAL BANK,MUSTANG,,,failure,1
25735,1987-09-17,STEEPLECHASE NATIONAL BANK,HOUSTON,,,failure,1
13925,1987-09-17,THE TALMAGE STATE BANK,TALMAGE,,,failure,1
13403,1987-09-11,CENTRAL NATIONAL BANK OF NEW YORK,NEW YORK,,,failure,1
9768,1987-09-11,FIRST STATE BANK OF ROLLINGSTONE,ROLLINGSTONE,,,failure,1
21279,1987-09-10,LA MARQUE BANK,LA MARQUE,,,failure,1
10711,1987-09-10,WAXAHACHIE BANK & TRUST COMPANY,WAXAHACHIE,,,failure,1
4108,1987-09-03,THE FIRST NATIONAL BANK OF HAMMON,HAMMON,,,failure,1
4210,1987-09-03,THE FIRST NATIONAL BANK OF TIPTON,TIPTON,,,failure,1
22222,1987-08-28,ROCKY MOUNTAIN STATE BANK,SALT LAKE CITY,,,failure,1
18088,1987-08-27,BANK OF NORTH AMERICA,HOUSTON,,,failure,1
25329,1987-08-27,CITIZENS BANK OF GLENDALE,DENVER,,,failure,1
9753,1987-08-21,PEOPLE'S STATE BANK OF MAZEPPA,MAZEPPA,,,failure,1
19164,1987-08-20,AMERICAN EXCHANGE BANK & TRUST CO,NORMAN,,,failure,1
25742,1987-08-20,AMERICAN NATIONAL BANK OF EVANSTON,EVANSTON,,,failure,1
31778,1987-08-20,SUNBELT FS&LA,WATONGA,,,failure,1
401,1987-08-20,THE FIRST STATE BANK,WILLOW,,,failure,1
31663,1987-08-19,FIRST SAVINGS OF LA,LA PLACE,,,failure,1
20345,1987-08-14,MCNULTY BANKING COMPANY,ST. PETERSBURG,,,failure,1
2313,1987-08-13,FIRST STATE BANK,BLANCHARD,,,failure,1
4136,1987-08-13,THE FIRST NATIONAL BANK OF LUTHER,LUTHER,,,failure,1
3359,1987-08-13,THE FIRST NATIONAL BANK OF NAVASOTA,NAVASOTA,,,failure,1
23670,1987-08-07,BAYSHORE BANK OF FLORIDA,MIAMI,,,failure,1
30957,1987-08-06,ACADIA S&LA,CROWLEY,,,failure,1
29902,1987-08-06,FRENCH MARKET HOMESTEAD,METAIRIE,,,failure,1
433,1987-08-06,SECURITY STATE BANK,ROOSEVELT,,,failure,1
6004,1987-08-06,THE SECURITY STATE BANK,DAVENPORT,,,failure,1
29273,1987-07-31,OK FEDERAL S&LA,EL RENO,,,assistance,1
15276,1987-07-31,VALLEY BANK OF BELGRADE,BELGRADE,,,assistance,1
4104,1987-07-30,BANK OF GRANITE,GRANITE,,,failure,1
25647,1987-07-30,EMPIRE NATIONAL BANK,LOS ANGELES,,,failure,1
13152,1987-07-30,FARMERS STATE BANK,KANAWHA,,,failure,1
4234,1987-07-30,THE FIRST NATIONAL BANK OF YUKON,YUKON,,,failure,1
25285,1987-07-23,"BANK OF LOS GATOS, N.A.",LOS GATOS,,,failure,1
5993,1987-07-23,FARMERS & MERCHANTS BANK,EUFAULA,,,failure,1
28887,1987-07-23,FREEDOM S&LA,TAMPA,,,failure,1
22115,1987-07-17,"BANCTEXAS ALLEN PARKWAY, N.A.",HOUSTON,,,assistance,1
22662,1987-07-17,"BANCTEXAS CARROLLTON, N.A.",CARROLLTON,,,assistance,1
16658,1987-07-17,BANCTEXAS HOUSTON,HOUSTON,,,assistance,1
14618,1987-07-17,"BANCTEXAS MCKINNEY, N.A.",MCKINNEY,,,assistance,1
23235,1987-07-17,"BANCTEXAS NORTHSIDE HOUSTON, N.A",HOUSTON,,,assistance,1
23355,1987-07-17,"BANCTEXAS QUORUM, N.A.",ADDISON,,,assistance,1
18318,1987-07-17,"BANCTEXAS RICHARDSON, N.A.",RICHARDSON,,,assistance,1
19014,1987-07-17,"BANCTEXAS SULPHUR SPRINGS, N.A.",SULPHUR SPRINGS,,,assistance,1
20131,1987-07-17,BANCTEXAS WESTHEIMER,HOUSTON,,,assistance,1
18833,1987-07-17,"BANCTEXAS WHITE ROCK, N.A.",DALLAS,,,assistance,1
3164,1987-07-17,"BANKTEXAS DALLAS, N.A.",DALLAS,,,assistance,1
25652,1987-07-09,"FIRST CONTINENTAL BK OF ROCKRIMMON, N.A.",COLORADO SPRINGS,,,failure,1
9972,1987-07-09,RED OAK STATE BANK,RED OAK,,,failure,1
18279,1987-07-02,BANK OF BRAZORIA,BRAZORIA,,,failure,1
22311,1987-07-02,CITIZENS BANK,BRYAN,,,failure,1
29043,1987-07-02,PROVIDENT FS&LA,BOISE,,,assistance,1
28327,1987-07-02,UNITED FIRST FS&LA,BOISE,,,assistance,1
29917,1987-06-30,FORT LEE S&LA,FORT LEE,,,assistance,1
29862,1987-06-29,UNITED FS&LA,DURANT,,,failure,1
12190,1987-06-26,LANESBORO STATE BANK,LANESBORO,,,failure,1
23131,1987-06-26,LIBERTY BANK & TRUST COMPANY,GREENWOOD,,,failure,1
4073,1987-06-25,EIGHTY NINER BANK OF COYLE,COYLE,,,failure,1
18816,1987-06-25,SOUTH DENVER NATIONAL BANK,GLENDALE,,,failure,1
9321,1987-06-24,PELICAN STATE BANK,MANSFIELD,,,failure,1
1947,1987-06-18,FIRST MIDWEST BANK,MARYVILLE,,,failure,1
29814,1987-06-18,INVESTORS FEDERAL BANK,EL RENO,,,failure,1
32130,1987-06-12,FRONTIER S&LA,FAIRBANKS,,,failure,1
23207,1987-06-12,HAMILTON COUNTY STATE BANK,LOCKLAND,,,failure,1
26362,1987-06-12,WHITTIER THRIFT & LOAN,WHITTIER,,,failure,1
3346,1987-06-11,FIRST STATE BANK,MILFORD,,,failure,1
24885,1987-06-11,"NORTHWEST COMMERCIAL BANK, N.A.",HOUSTON,,,failure,1
31055,1987-06-11,SECURITY SAVINGS ASSOCIATION,TEXARKANA,,,failure,1
17382,1987-06-11,THE BENTON STATE BANK,BENTON,,,failure,1
9806,1987-06-05,SECURITY BANK OF RICH HILL,RICH HILL,,,assistance,1
16605,1987-06-04,THE FIRST STATE BANK,FRISCO,,,failure,1
20065,1987-06-04,UNITED BANK OF TEXAS,AUSTIN,,,failure,1
5275,1987-05-29,FIRST NATIONAL BANK OF WILMONT,WILMONT,,,failure,1
26199,1987-05-28,TEXAS NATIONAL BANK-WESTHEIMER,HOUSTON,,,failure,1
317,1987-05-21,BANK OF OAK GROVE,OAK GROVE,,,failure,1
24487,1987-05-21,LAKE AUSTIN NATIONAL BANK,AUSTIN,,,failure,1
20792,1987-05-21,"TEXAS INVESTMENT BANK, N.A.",HOUSTON,,,failure,1
31130,1987-05-20,INDEPENDENT AMERICAN SA,IRVING,,,failure,1
32138,1987-05-15,LIBERTY S&LA,NEW PORT RICHEY,,,failure,1
14279,1987-05-14,MARLIN NATIONAL BANK,MARLIN,,,failure,1
5135,1987-05-14,THE FIRST NATIONAL BANK OF ELBOW LAKE,ELBOW LAKE,,,failure,1
16684,1987-05-14,TODD COUNTY STATE BANK,LONG PRAIRIE,,,failure,1
19324,1987-05-14,UNITED BANK,LIBBY,,,failure,1
16043,1987-05-13,SYRACUSE SAVINGS BANK,SYRACUSE,,,assistance,1
9426,1987-05-08,FARMERS STATE BANK,MADDOCK,,,failure,1
16357,1987-05-08,MOREAUVILLE STATE BANK,MOREAUVILLE,,,failure,1
506,1987-05-07,FIRST STATE BANK OF SISSETON,SISSETON,,,failure,1
24569,1987-05-07,NORTH AMERICAN NATIONAL BANK,LITTLETON,,,failure,1
26207,1987-05-06,AMERICAN BANK OF COMMERCE,DENVER,,,failure,1
16098,1987-04-30,PEOPLES STATE BANK,TURKEY,,,failure,1
18595,1987-04-30,UNITEDBANK-HOUSTON,HOUSTON,,,failure,1
22548,1987-04-29,HERITAGE BANK & TRUST,SALT LAKE COUNTY,,,failure,1
31804,1987-04-24,LIBERTY FS&LA,LEESVILLE,,,failure,1
26201,1987-04-23,NORTH CENTRAL NATIONAL BANK,AUSTIN,,,failure,1
20304,1987-04-23,OSCEOLA STATE BANK & TRUST COMPANY,OSCEOLA,,,failure,1
11426,1987-04-22,THE BANK OF NORTH MISSISSIPPI,OAKLAND,,,failure,1
76,1987-04-22,THE PEOPLES BANK,COLLINSVILLE,,,failure,1
20724,1987-04-16,FIRST BANK OF SAGINAW,SAGINAW,,,failure,1
24467,1987-04-16,"FIRST COMMERCIAL BANK OF TEXAS,",HOUSTON,,,failure,1
16291,1987-04-16,FIRST STATE BANK OF FOREST CITY,FOREST CITY,,,failure,1
32204,1987-04-16,SOUTHERN FLORIDABANC SA,BOCA RATON,,,failure,1
16617,1987-04-10,BANK OF IRON COUNTY,PAROWAN,,,failure,1
32028,1987-04-10,FUTURE S&LA,ALBANY,,,failure,1
10094,1987-04-10,THE CITIZENS STATE BANK,BROWNSTOWN,,,failure,1
24161,1987-04-09,COMMONWEALTH BANK,GLENDALE,,,failure,1
8316,1987-04-09,DEER LODGE BANK & TRUST COMPANY,DEER LODGE,,,failure,1
4047,1987-04-09,FIRST NATIONAL BANK OF BRAMAN,BRAMAN,,,failure,1
24791,1987-04-09,"THE SOUTHWESTERN BANK, N.A.",HOUSTON,,,failure,1
31440,1987-04-03,TAHOE S&LA,SOUTH LAKE TAHOE,,,assistance,1
4685,1987-04-02,THE FIRST NATIONAL BANK OF HERINGTON,HERINGTON,,,failure,1
31880,1987-03-27,EQUITABLE S&LA,STANTON,,,failure,1
8803,1987-03-27,TALLULAH STATE BANK & TRUST COMP,TALLULAH,,,failure,1
9466,1987-03-26,THE FIRST STATE BANK IN BILLINGS,BILLINGS,,,failure,1
32050,1987-03-25,SOUTH FLORIDA SAVINGS BANK,DAVIE,,,assistance,1
30681,1987-03-24,WESTERN S&LA,SALT LAKE CITY,,,assistance,1
32156,1987-03-20,BAYOU FS&LA,NEW ORLEANS,,,assistance,1
29821,1987-03-20,FIRST FS&LA,HAGERSTOWN,,,failure,1
31893,1987-03-20,FIRST SOUTHERN SA,PASCAGOULA,,,failure,1
13095,1987-03-20,MOROCCO STATE BANK,MOROCCO,,,failure,1
24789,1987-03-20,NEW CITY BANK,ORANGE,,,failure,1
4243,1987-03-20,THE MADILL BANK & TRUST COMPANY,MADILL,,,failure,1
31171,1987-03-20,VERNON S&LA,VERNON,,,failure,1
1108,1987-03-19,CLARKS FORK NATIONAL BANK,FROMBERG,,,failure,1
3139,1987-03-19,RED RIVER NATIONAL BANK IN CLARKSVILLE,CLARKSVILLE,,,failure,1
16856,1987-03-19,SWEENEY BANK,SWEENEY,,,failure,1
32183,1987-03-18,PERPETUAL SB,LOS ANGELES,,,failure,1
411,1987-03-17,UNITED OKLAHOMA BANK,OKLAHOMA CITY,,,failure,1
8846,1987-03-13,BEAVER CREEK STATE BANK,BEAVER CREEK,,,failure,1
30467,1987-03-13,HOME S&LA,SEATTLE,,,assistance,1
29828,1987-03-13,VICTOR S&LA,MUSKOGEE,,,failure,1
24822,1987-03-12,EXPRESSWAY BANK,OKLAHOMA CITY,,,failure,1
23445,1987-03-12,PLAZA NATIONAL BANK,DEL RIO,,,failure,1
3372,1987-03-12,THE FIRST NATIONAL BANK OF OLNEY,OLNEY,,,failure,1
20915,1987-03-12,WESTERN BANK,EL PASO,,,failure,1
32163,1987-03-06,SOUTH BAY S&LA,GARDENS,,,assistance,1
14426,1987-03-05,FIRST NATIONAL BANK IN WEST CONCORD,WEST CONCORD,,,failure,1
24262,1987-03-05,FIRST NATIONAL BANK OF SAPULPA,SAPULPA,,,failure,1
18994,1987-03-05,LIBERTY BANK,HOUSTON,,,failure,1
25326,1987-03-05,SEALY NATIONAL BANK,SEALY,,,failure,1
9101,1987-03-04,THE FIRST STATE BANK,ROCKFORD,,,failure,1
28129,1987-02-27,FIRST FS&LA OF BELOIT,BELOIT,,,failure,1
30623,1987-02-27,KEY S&LA,ENGLEWOOD,,,failure,1
3695,1987-02-27,THE LEWISTOWN BANK,LEWISTOWN,,,failure,1
19331,1987-02-26,CENTRAL BANK & TRUST COMPANY,GLENMORA,,,assistance,1
17947,1987-02-26,FARMERS STATE BANK,HART,,,failure,1
24356,1987-02-26,FIRST NATIONAL BANK OF CROSBY,CROSBY,,,failure,1
24068,1987-02-25,AMERICAN NATIONAL BANK,DURANT,,,assistance,1
19257,1987-02-20,HUB CITY BANK & TRUST COMPANY,LAFAYETTE,,,failure,1
5579,1987-02-20,THE FIRST NATIONAL BANK OF WESLACO,WESLACO,,,failure,1
24990,1987-02-19,FIRST STATE BANK OF ATMORE,ATMORE,,,failure,1
14742,1987-02-13,"FIRST STATE BANK OF KING CITY, MISSOURI",KING CITY,,,failure,1
31115,1987-02-13,LIFE SAVINGS OF AMERICA,ROCKFORD,,,failure,1
21627,1987-02-13,THE COUNTY BANK,MANATEE COUNTY,,,failure,1
31913,1987-02-13,"UNIVERSAL SA, FA",CHICKASHA,,,failure,1
25193,1987-02-12,FEDERATED NATIONAL BANK,LIVE OAK,,,failure,1
18773,1987-02-12,FIRST CITY BANK OF ATOKA,ATOKA,,,failure,1
24039,1987-02-12,SECURITY NATIONAL BANK,MIDLAND,,,failure,1
24056,1987-02-11,COMMUNITY BANK,SEILING,,,failure,1
17267,1987-02-05,BOULEVARD STATE BANK,WICHITA,,,failure,1
24274,1987-02-05,MARKET NATIONAL BANK,DENVER,,,failure,1
10496,1987-02-05,STATE BANK OF ALLISON,ALLISON,,,failure,1
24709,1987-02-05,SUNBELT NATIONAL BANK,DALLAS,,,failure,1
25633,1987-01-29,BEAR CREEK NATIONAL BANK,BEAR CREEK,,,failure,1
15143,1987-01-29,FIRST STATE BANK OF PATTONSBURG,PATTONBURG,,,failure,1
20694,1987-01-29,"MONTGOMERY COUNTY BANK, N.A.",THE WOODLANDS,,,failure,1
19522,1987-01-29,PEOPLES BANK & TRUST COMPANY,HOLDENVILLE,,,failure,1
4372,1987-01-29,THE FARMERS NATIONAL BANK OF REMINGTON,REMINGTON,,,failure,1
8444,1987-01-29,THE LA PRYOR STATE BANK,LA PRYOR,,,failure,1
23282,1987-01-23,FIRST SIERRA BANK,BISHOP,,,failure,1
32176,1987-01-23,NORTH AMERICA  S&LA,SANTA ANNA,,,failure,1
2609,1987-01-23,THE FIRST NATIONAL BANK OF MARLBOROUGH,MARLBOROUGH,,,failure,1
14627,1987-01-22,NATIONAL BANK OF FREDERICK,FREDERICK,,,failure,1
31169,1987-01-16,FIRST S&LA OF BURKBURNETT,BURKBURNETT,,,failure,1
31598,1987-01-16,MAGIC VALLEY S&LA,WESLACO,,,assistance,1
28309,1987-01-16,UMPQUA S&LA,ROSEBURG,,,failure,1
23829,1987-01-15,FIRST CHARTER BANK,DENVER,,,failure,1
17475,1987-01-15,LATIMER BANK & TRUST,LATIMER,,,failure,1
4189,1987-01-15,THE FIRST NATIONAL BANK OF RUSH SPRINGS,RUSH SPRINGS,,,failure,1
24423,1987-01-15,THE FIRST NATIONAL BANK OF SKIATOOK,SKIATOOK,,,failure,1
12548,1987-01-09,STATE BANK OF CUBA,CUBA,,,failure,1
25053,1987-01-08,AMERICAN NATIONAL BANK OF GRAND JUNCTION,GRAND JUNCTION,,,failure,1
18756,1987-01-08,BOWIE NATIONAL BANK,BOWIE,,,failure,1
4159,1987-01-08,THE SECURITY NAT BK & TR CO. OF NORMAN,NORMAN,,,failure,1
20492,1986-12-31,CITIZENS BANK & TRUST COMPANY,ARCADIA,,,assistance,1
27865,1986-12-31,LINCOLN FS&LA,LOUISVILLE,,,assistance,1
15886,1986-12-29,BANK OF KANSAS CITY,KANSAS CITY,,,assistance,1
29096,1986-12-22,ST. LOUIS FS&LA,CLAYTON,,,assistance,1
11936,1986-12-19,FARMERS STATE BANK,LUEDERS,,,failure,1
1407,1986-12-19,LAKELAND STATE BANK,PEQUOT LAKES,,,failure,1
12294,1986-12-18,FIRST BANK & TRUST CO.,BOOKER,,,failure,1
24388,1986-12-18,LAGO VISTA NATIONAL BANK,LAGO VISTA,,,failure,1
24638,1986-12-18,LANDMARK NATIONAL BANK,DENVER,,,failure,1
29295,1986-12-16,BARRON COUNTY FS&LA,BARRON,,,assistance,1
29461,1986-12-12,FIRST SAVINGS OF AMERICA,ORLAND PARK,,,failure,1
29648,1986-12-12,GUARANTY FEDERAL BANK FSB,CASPER,,,failure,1
14262,1986-12-09,THE CITIZENS BANK OF WINDSOR,WINDSOR,,,failure,1
4069,1986-12-05,CORDELL NATIONAL BANK,CORDELL,,,failure,1
29048,1986-12-05,FIRSTSOUTH  FS&LA,PINE BLUFF,,,failure,1
5258,1986-12-04,FIRST NATIONAL BANK OF STEWARTVILLE,STEWARTVILLE,,,failure,1
19094,1986-12-04,HAYS STATE BANK,HAYS,,,failure,1
15371,1986-12-04,PANHANDLE BANK & TRUST COMPANY,BORGER,,,failure,1
15409,1986-11-26,BANK OF COMMERCE,MORRISTOWN,,,assistance,1
4166,1986-11-24,"BANK OF OKLAHOMA, OKLA. CITY, N.A.",OKLAHOMA CITY,,,assistance,1
32105,1986-11-21,FIRST SECURITY  S&LA,GRAND JUNCTION,,,assistance,1
31493,1986-11-21,GULF FEDERAL SAVINGS BANK,METAIRIE,,,assistance,1
3547,1986-11-20,FIRST NATIONAL BANK,WILLOWS,,,failure,1
19098,1986-11-20,NORMAN BANK OF COMMERCE,NORMAN,,,failure,1
24855,1986-11-20,TEXANA NATIONAL BANK OF COLLEGE,COLLEGE STATION,,,failure,1
18871,1986-11-14,FIRST NATIONAL BANK OF TEMPLE,TEMPLE,,,failure,1
24395,1986-11-14,THE BANK OF NORTHERN CALIFORNIA,SAN JOSE,,,failure,1
13570,1986-11-13,THE HOXIE STATE BANK,HOXIE,,,failure,1
10995,1986-11-07,CHOKIO STATE BANK,CHOKIO,,,failure,1
24081,1986-11-07,METROPOLITAN BANK & TRUST COMPANY,BATON ROUGE,,,failure,1
1620,1986-11-06,FIRST STOCK YARDS BANK,ST. JOSEPH,,,failure,1
12998,1986-11-06,THE CITIZENS STATE BANK,DONNA,,,failure,1
4090,1986-11-06,THE FIRST NATIONAL BANK & TR CO.,ENID,,,failure,1
1428,1986-11-06,THE HOME BANK,SAVANNAH,,,failure,1
23504,1986-11-05,SEDGWICK COUNTY BANK,JULESBURG,,,failure,1
27649,1986-10-31,FAMILY FS&LA,SAGINAW,,,assistance,1
20758,1986-10-31,REPUBLIC BANK,BLANCHARD,,,failure,1
5437,1986-10-23,BANK OF GERING,GERING,,,failure,1
27712,1986-10-23,FARMERS FS&LA,RAVENSWOOD,,,assistance,1
30071,1986-10-23,FIRST STATE S&LA,SPARTANSBURG,,,assistance,1
22145,1986-10-23,SECURITY NATIONAL BANK,ANCHORAGE,,,failure,1
19010,1986-10-23,STILLWATER COMMUNITY BANK,STILLWATER,,,failure,1
23409,1986-10-17,VALLEY STATE BANK,BAGGS,,,failure,1
28527,1986-10-10,HOMESTEAD S&LA,WOODWARD,,,failure,1
32157,1986-10-10,UNIFIED SAVINGS BANK,NORTHRIDGE,,,failure,1
24727,1986-10-09,INDEPENDENT NATIONAL BANK,COVINA,,,failure,1
22869,1986-10-03,COLUMBIA COMMUNITY BANK,HERMISTON,,,failure,1
24201,1986-10-02,CENTURY NATIONAL BANK,HOUSTON,,,failure,1
24270,1986-10-02,FRONTIER NATIONAL BANK,VISTA,,,failure,1
14957,1986-10-02,MISSOURI FARMERS BANK,MOUND CITY,,,failure,1
31384,1986-10-01,REPUBLIC SAVINGS BANK,SOUTH BELOIT,,,assistance,1
17532,1986-09-26,AMERICAN BANK & TRUST COMPANY,LAFAYETTE,,,failure,1
23738,1986-09-25,HERITAGE NATIONAL BANK,RICHARDSON,,,failure,1
16861,1986-09-25,THE HOME STATE BANK,LA CROSSE,,,failure,1
31338,1986-09-19,CAL AMERICA S&LA,WALNUT CREEK,,,assistance,1
21038,1986-09-19,TEXAS BANK & TRUST COMPANY,LUBBOCK,,,failure,1
21149,1986-09-18,TEXAS INDEPENDENCE BANK,PASADENA,,,failure,1
28664,1986-09-12,RAMONA  S&LA,FILLMORE,,,failure,1
30438,1986-09-12,WESTERN S&LA,DALLAS,,,failure,1
31615,1986-09-11,DE VARGAS S&LA BANK,SANTA FE,,,assistance,1
19167,1986-09-10,CENTRAL BANK & TRUST OF TULSA,TULSA,,,failure,1
10673,1986-09-04,FAIRVIEW STATE BANK OF FAIRVIEW,FAIRVIEW,,,failure,1
20616,1986-09-04,WESTERN BANK,MIDLAND,,,failure,1
20178,1986-08-30,MID VALLEY BANK,OMAK,,,assistance,1
28326,1986-08-29,CITIZENS FS&LA,CLEVELAND,,,assistance,1
28520,1986-08-29,DOLLAR SAVINGS BANK,COLUMBUS,,,assistance,1
31870,1986-08-29,FIRST SA OF KILGORE,KILGORE,,,assistance,1
23248,1986-08-28,ALBANY STATE BANK,ALBANY,,,failure,1
25047,1986-08-28,AMERICAN NATIONAL BANK OF EASTRIDGE,CASPER,,,failure,1
18749,1986-08-28,BUENA VISTA BANK & TRUST COMPANY,BUENA VISTA,,,failure,1
32123,1986-08-27,METROPOLITAN FS&LA,HIALEAH,,,failure,1
31902,1986-08-27,RESERVE S&LA,WITCHITA,,,assistance,1
20116,1986-08-21,DANBURY BANK,DANBURY,,,failure,1
3051,1986-08-21,THE FIRST NATIONAL BANK IN RIFLE,RIFLE,,,failure,1
9662,1986-08-21,UNITED BANK OF MINNEAPOLIS,MINNEAPOLIS,,,failure,1
