bank_id,quarter_end_date,fdic_cert_number,n_scored,n_negative,n_positive,neg_share,pos_share,mean_p_negative,mean_p_positive,threshold,model_version
zion,2021-12-31,2270,31,0,7,0.0,0.2258,0.0112,0.2542,0.5,finbert-ft-2026-08-09
zion,2022-03-31,2270,40,1,5,0.025,0.125,0.0348,0.1851,0.5,finbert-ft-2026-08-09
zion,2022-06-30,2270,70,1,13,0.0143,0.1857,0.0316,0.2026,0.5,finbert-ft-2026-08-09
zion,2022-09-30,2270,67,3,10,0.0448,0.1493,0.071,0.1522,0.5,finbert-ft-2026-08-09
zion,2022-12-31,2270,36,1,6,0.0278,0.1667,0.0425,0.2674,0.5,finbert-ft-2026-08-09
zion,2023-03-31,2270,43,0,10,0.0,0.2326,0.0115,0.2631,0.5,finbert-ft-2026-08-09
zion,2023-06-30,2270,307,22,17,0.0717,0.0554,0.0805,0.0867,0.5,finbert-ft-2026-08-09
zion,2023-09-30,2270,203,4,23,0.0197,0.1133,0.034,0.1467,0.5,finbert-ft-2026-08-09
zion,2023-12-31,2270,118,7,12,0.0593,0.1017,0.0724,0.1302,0.5,finbert-ft-2026-08-09
zion,2024-03-31,2270,262,13,17,0.0496,0.0649,0.0582,0.1059,0.5,finbert-ft-2026-08-09
zion,2024-06-30,2270,109,5,18,0.0459,0.1651,0.0685,0.173,0.5,finbert-ft-2026-08-09
zion,2024-09-30,2270,194,1,16,0.0052,0.0825,0.0224,0.1177,0.5,finbert-ft-2026-08-09
zion,2024-12-31,2270,133,1,20,0.0075,0.1504,0.0148,0.174,0.5,finbert-ft-2026-08-09
